"sensor","value","time","id"
"HUMB",35.00,"2020-04-16 10:08:57",621682
"TCB",20.30,"2020-04-16 10:08:57",621684
"HUMB",33.00,"2020-04-17 09:53:57",623446
"HUMB",32.00,"2020-04-17 09:08:56",623392
"TCB",21.40,"2020-04-17 09:08:56",623394
"TCB",22.80,"2020-04-17 09:53:57",623448
"HUMB",33.00,"2020-04-17 09:23:56",623410
"TCB",21.30,"2020-04-17 09:23:56",623412
"HUMB",31.00,"2020-04-17 10:08:57",623464
"HUMB",33.00,"2020-04-17 09:38:57",623428
"TCB",20.70,"2020-04-17 09:38:57",623430
"TCB",22.40,"2020-04-17 10:08:57",623466
"HUMB",34.00,"2020-04-17 10:38:56",623491
"TCB",22.80,"2020-04-17 10:38:56",623493
"HUMB",29.00,"2020-04-17 10:53:56",623509
"TCB",23.50,"2020-04-17 10:53:56",623511
"HUMB",31.00,"2020-04-18 09:08:57",624958
"TCB",20.50,"2020-04-18 09:08:57",624960
"HUMB",29.00,"2020-04-18 09:23:57",624976
"TCB",19.90,"2020-04-18 09:23:57",624978
"HUMB",30.00,"2020-04-18 09:38:57",624994
"TCB",20.40,"2020-04-18 09:38:57",624996
"HUMB",35.00,"2020-04-18 09:53:57",625012
"TCB",20.40,"2020-04-18 09:53:57",625014
"HUMB",30.00,"2020-04-18 10:08:56",625030
"TCB",20.80,"2020-04-18 10:08:56",625032
"HUMB",32.00,"2020-04-18 10:23:57",625048
"HUMB",31.00,"2020-04-18 10:53:56",625084
"TCB",20.70,"2020-04-18 10:53:56",625086
"TCB",19.50,"2020-04-18 10:23:57",625050
"HUMB",28.00,"2020-04-18 10:38:56",625066
"TCB",21.50,"2020-04-18 10:38:56",625068
"TCB",15.10,"2020-04-19 09:08:57",626940
"HUMB",34.00,"2020-04-19 09:23:56",626956
"TCB",14.30,"2020-04-19 09:23:56",626958
"HUMB",35.00,"2020-04-19 09:38:56",626974
"TCB",13.80,"2020-04-19 09:38:56",626976
"HUMB",32.00,"2020-04-19 09:53:56",626992
"TCB",13.40,"2020-04-19 09:53:56",626994
"HUMB",35.00,"2020-04-19 10:08:56",627010
"HUMB",34.00,"2020-04-19 09:08:57",626938
"TCB",13.40,"2020-04-19 10:08:56",627012
"HUMB",36.00,"2020-04-19 10:23:57",627028
"TCB",13.50,"2020-04-19 10:23:57",627030
"HUMB",34.00,"2020-04-19 10:53:57",627064
"TCB",13.70,"2020-04-19 10:53:57",627066
"HUMB",34.00,"2020-04-19 10:38:56",627046
"TCB",13.70,"2020-04-19 10:38:56",627048
"HUMB",36.00,"2020-04-20 09:08:57",628675
"TCB",13.50,"2020-04-20 09:08:57",628677
"HUMB",37.00,"2020-04-20 09:23:57",628693
"TCB",13.20,"2020-04-20 09:23:57",628695
"HUMB",36.00,"2020-05-07 10:04:21",670367
"HUMB",37.00,"2020-04-20 09:38:56",628711
"TCB",14.10,"2020-04-20 09:38:56",628713
"HUMB",35.00,"2020-04-20 09:53:56",628729
"TCB",14.10,"2020-04-20 09:53:56",628731
"HUMB",33.00,"2020-04-20 10:08:56",628747
"TCB",14.40,"2020-04-20 10:08:56",628749
"HUMB",35.00,"2020-04-20 10:23:57",628765
"TCB",13.70,"2020-04-20 10:23:57",628767
"HUMB",34.00,"2020-04-20 10:38:57",628783
"TCB",13.90,"2020-04-20 10:38:57",628785
"HUMB",33.00,"2020-04-20 10:53:56",628801
"TCB",14.50,"2020-04-20 10:53:56",628803
"HUMB",33.00,"2020-04-21 09:08:56",630205
"TCB",14.20,"2020-04-21 09:08:56",630207
"HUMB",32.00,"2020-04-21 09:53:57",630241
"TCB",15.10,"2020-04-21 09:53:57",630243
"HUMB",30.00,"2020-04-21 10:08:56",630259
"TCB",15.50,"2020-04-21 10:08:56",630261
"HUMB",31.00,"2020-04-21 10:23:57",630277
"TCB",16.10,"2020-04-21 10:23:57",630279
"HUMB",30.00,"2020-04-21 10:38:56",630295
"TCB",15.90,"2020-04-21 10:38:56",630297
"HUMB",29.00,"2020-04-21 10:53:57",630304
"TCB",16.10,"2020-04-21 10:53:57",630306
"HUMB",34.00,"2020-05-07 09:19:21",670316
"TCB",16.70,"2020-05-07 09:19:21",670318
"HUMB",34.00,"2020-05-07 09:34:20",670333
"TCB",17.60,"2020-05-07 09:34:20",670335
"HUMB",35.00,"2020-05-07 09:49:21",670350
"TCB",17.60,"2020-05-07 09:49:21",670352
"TCB",17.20,"2020-05-07 10:04:21",670369
"HUMB",37.00,"2020-05-07 10:19:21",670384
"TCB",17.90,"2020-05-07 10:19:21",670386
"HUMB",33.00,"2020-05-07 10:34:21",670401
"TCB",18.30,"2020-05-07 10:34:21",670403
"HUMB",37.00,"2020-05-07 10:49:21",670418
"TCB",17.90,"2020-05-07 10:49:21",670420
"HUMB",46.00,"2020-05-08 09:04:21",671358
"TCB",17.90,"2020-05-08 09:04:21",671360
"HUMB",43.00,"2020-05-08 09:19:21",671376
"TCB",19.20,"2020-05-08 09:19:21",671378
"HUMB",41.00,"2020-05-08 09:34:21",671394
"TCB",20.10,"2020-05-08 09:34:21",671396
"HUMB",42.00,"2020-05-08 09:49:21",671412
"TCB",19.60,"2020-05-08 09:49:21",671414
"HUMB",40.00,"2020-05-08 10:04:21",671421
"TCB",20.60,"2020-05-08 10:04:21",671423
"HUMB",41.00,"2020-05-08 10:19:20",671439
"TCB",21.50,"2020-05-08 10:19:20",671441
"HUMB",41.00,"2020-05-08 10:49:21",671466
"TCB",21.50,"2020-05-08 10:49:21",671468
"HUMB",35.00,"2020-05-09 09:04:21",672897
"TCB",23.30,"2020-05-09 09:04:21",672899
"HUMB",32.00,"2020-05-09 09:19:21",672906
"HUMB",27.00,"2020-05-09 10:34:21",672978
"TCB",26.70,"2020-05-09 10:34:21",672980
"TCB",25.50,"2020-05-09 09:19:21",672908
"HUMB",28.00,"2020-05-09 10:49:21",672996
"TCB",27.60,"2020-05-09 10:49:21",672998
"HUMB",27.00,"2020-05-09 09:34:21",672924
"TCB",26.90,"2020-05-09 09:34:21",672926
"HUMB",28.00,"2020-05-09 09:49:20",672942
"TCB",27.10,"2020-05-09 09:49:20",672944
"HUMB",26.00,"2020-05-09 10:19:20",672969
"TCB",27.40,"2020-05-09 10:19:20",672971
"HUMB",41.00,"2020-05-10 09:04:21",674661
"TCB",25.30,"2020-05-10 09:04:21",674663
"TCB",27.80,"2020-05-10 09:49:21",674717
"HUMB",37.00,"2020-05-10 09:19:21",674679
"HUMB",32.00,"2020-05-10 10:04:21",674724
"TCB",27.70,"2020-05-10 10:04:21",674726
"TCB",25.90,"2020-05-10 09:19:21",674681
"HUMB",36.00,"2020-05-10 09:34:20",674697
"HUMB",33.00,"2020-05-10 10:34:21",674751
"TCB",28.70,"2020-05-10 10:34:21",674753
"HUMB",32.00,"2020-05-10 10:49:21",674769
"TCB",27.80,"2020-05-10 10:49:21",674771
"TCB",27.10,"2020-05-10 09:34:20",674699
"HUMB",32.00,"2020-05-10 09:49:21",674715
"HUMB",37.00,"2020-05-11 09:34:21",676461
"HUMB",40.00,"2020-05-11 09:04:21",676425
"TCB",24.80,"2020-05-11 09:04:21",676427
"HUMB",39.00,"2020-05-11 09:19:20",676443
"TCB",24.90,"2020-05-11 09:19:20",676445
"TCB",25.50,"2020-05-11 09:34:21",676463
"HUMB",36.00,"2020-05-11 10:04:21",676488
"TCB",25.90,"2020-05-11 10:04:21",676490
"HUMB",33.00,"2020-05-11 10:19:21",676506
"TCB",27.40,"2020-05-11 10:19:21",676508
"HUMB",38.00,"2020-05-11 10:34:21",676524
"TCB",25.60,"2020-05-11 10:34:21",676526
"HUMB",40.00,"2020-05-11 10:49:21",676533
"TCB",25.20,"2020-05-11 10:49:21",676535
"HUMB",41.00,"2020-05-12 09:04:21",681070
"TCB",9.90,"2020-05-12 09:04:21",681072
"HUMB",38.00,"2020-05-12 09:19:21",681088
"TCB",11.50,"2020-05-12 09:19:21",681090
"HUMB",34.00,"2020-05-12 09:34:21",681106
"TCB",13.30,"2020-05-12 09:34:21",681108
"HUMB",37.00,"2020-05-12 10:04:21",681133
"HUMB",36.00,"2020-05-12 10:19:21",681151
"TCB",12.80,"2020-05-12 10:19:21",681153
"HUMB",42.00,"2020-05-12 10:34:21",681169
"TCB",10.80,"2020-05-12 10:34:21",681171
"TCB",12.50,"2020-05-12 10:04:21",681135
"HUMB",52.00,"2020-05-13 09:34:21",682897
"HUMB",34.00,"2020-05-12 10:49:21",681187
"TCB",14.80,"2020-05-12 10:49:21",681189
"HUMB",54.00,"2020-05-13 09:04:21",682861
"TCB",10.80,"2020-05-13 09:04:21",682863
"HUMB",54.00,"2020-05-13 09:19:21",682879
"TCB",11.60,"2020-05-13 09:19:21",682881
"TCB",12.30,"2020-05-13 09:34:21",682899
"HUMB",51.00,"2020-05-13 09:49:21",682906
"TCB",13.30,"2020-05-13 09:49:21",682908
"HUMB",50.00,"2020-05-13 10:04:21",682924
"TCB",13.40,"2020-05-13 10:04:21",682926
"HUMB",49.00,"2020-05-13 10:19:21",682942
"TCB",13.40,"2020-05-13 10:19:21",682944
"HUMB",48.00,"2020-05-13 10:34:21",682960
"TCB",13.40,"2020-05-13 10:34:21",682962
"HUMB",49.00,"2020-05-13 10:49:21",682969
"TCB",14.10,"2020-05-13 10:49:21",682971
"HUMB",70.00,"2020-05-14 09:04:21",684499
"HUMB",61.00,"2020-05-14 09:34:21",684526
"TCB",13.70,"2020-05-14 09:34:21",684528
"HUMB",63.00,"2020-05-14 09:49:21",684544
"TCB",13.10,"2020-05-14 09:49:21",684546
"HUMB",59.00,"2020-05-14 10:19:21",684571
"TCB",14.20,"2020-05-14 10:19:21",684573
"TCB",11.30,"2020-05-14 09:04:21",684501
"HUMB",61.00,"2020-05-14 10:34:21",684589
"TCB",14.50,"2020-05-14 10:34:21",684591
"HUMB",78.00,"2020-05-15 09:49:20",686398
"HUMB",61.00,"2020-05-14 10:49:21",684598
"TCB",14.90,"2020-05-14 10:49:21",684600
"HUMB",79.00,"2020-05-15 09:04:21",686353
"TCB",9.90,"2020-05-15 09:04:21",686355
"HUMB",75.00,"2020-05-15 09:19:21",686371
"TCB",10.40,"2020-05-15 09:19:21",686373
"TCB",10.40,"2020-05-15 09:49:20",686400
"HUMB",79.00,"2020-05-15 10:04:21",686416
"TCB",10.10,"2020-05-15 10:04:21",686418
"HUMB",85.00,"2020-05-15 10:19:20",686434
"TCB",9.60,"2020-05-15 10:19:20",686436
"HUMB",84.00,"2020-05-15 10:34:20",686452
"TCB",9.50,"2020-05-15 10:34:20",686454
"HUMB",58.00,"2020-05-16 09:04:21",688117
"HUMB",48.00,"2020-05-16 09:19:21",688135
"TCB",18.30,"2020-05-16 09:19:21",688137
"TCB",15.70,"2020-05-16 09:04:21",688119
"TCB",20.20,"2020-05-17 09:04:21",689874
"HUMB",48.00,"2020-05-16 09:34:21",688153
"TCB",18.20,"2020-05-16 09:34:21",688155
"HUMB",43.00,"2020-05-16 10:04:21",688180
"TCB",18.40,"2020-05-16 10:04:21",688182
"HUMB",46.00,"2020-05-16 10:19:21",688198
"TCB",18.50,"2020-05-16 10:19:21",688200
"HUMB",44.00,"2020-05-16 10:34:21",688207
"TCB",19.10,"2020-05-16 10:34:21",688209
"HUMB",41.00,"2020-05-16 10:49:21",688225
"TCB",19.30,"2020-05-16 10:49:21",688227
"HUMB",47.00,"2020-05-17 09:19:21",689890
"HUMB",51.00,"2020-05-17 09:04:21",689872
"TCB",22.40,"2020-05-17 09:19:21",689892
"HUMB",45.00,"2020-05-17 09:34:21",689908
"HUMB",39.00,"2020-05-17 10:49:21",689998
"TCB",21.90,"2020-05-17 10:49:21",690000
"TCB",22.90,"2020-05-17 09:34:21",689910
"HUMB",38.00,"2020-05-17 09:49:21",689926
"TCB",24.70,"2020-05-17 09:49:21",689928
"HUMB",43.00,"2020-05-17 10:04:21",689944
"TCB",22.30,"2020-05-17 10:04:21",689946
"HUMB",43.00,"2020-05-17 10:19:21",689962
"TCB",22.10,"2020-05-17 10:19:21",689964
"HUMB",42.00,"2020-05-17 10:34:21",689980
"TCB",22.10,"2020-05-17 10:34:21",689982
"HUMB",34.00,"2020-05-18 10:34:21",691627
"HUMB",38.00,"2020-05-18 09:04:21",691528
"TCB",20.80,"2020-05-18 09:04:21",691530
"HUMB",37.00,"2020-05-18 09:19:21",691546
"TCB",23.20,"2020-05-18 09:19:21",691548
"HUMB",37.00,"2020-05-18 09:34:21",691564
"TCB",22.10,"2020-05-18 09:34:21",691566
"HUMB",34.00,"2020-05-18 09:49:21",691582
"TCB",24.20,"2020-05-18 09:49:21",691584
"HUMB",38.00,"2020-05-18 10:19:21",691609
"TCB",23.60,"2020-05-18 10:19:21",691611
"TCB",24.50,"2020-05-18 10:34:21",691629
"HUMB",35.00,"2020-05-18 10:49:21",691645
"TCB",23.50,"2020-05-18 10:49:21",691647
"HUMB",39.00,"2020-05-19 09:04:20",699545
"TCB",24.30,"2020-05-19 09:04:20",699547
"HUMB",37.00,"2020-05-19 09:34:21",699572
"TCB",25.80,"2020-05-19 09:34:21",699574
"HUMB",33.00,"2020-05-19 09:49:21",699590
"TCB",28.20,"2020-05-19 09:49:21",699592
"HUMB",38.00,"2020-05-19 10:19:21",699617
"TCB",27.90,"2020-05-19 10:49:21",699655
"TCB",27.50,"2020-05-19 10:19:21",699619
"HUMB",38.00,"2020-05-19 10:34:20",699635
"TCB",27.10,"2020-05-19 10:34:20",699637
"HUMB",39.00,"2020-05-19 10:49:21",699653
"HUMB",39.00,"2020-05-20 09:04:21",702122
"TCB",21.20,"2020-05-20 09:04:21",702124
"HUMB",40.00,"2020-05-20 09:19:21",702140
"TCB",20.70,"2020-05-20 09:19:21",702142
"HUMB",38.00,"2020-05-20 09:34:21",702158
"TCB",22.50,"2020-05-20 09:34:21",702160
"HUMB",37.00,"2020-05-20 09:49:21",702176
"TCB",22.10,"2020-05-20 09:49:21",702178
"HUMB",45.00,"2020-05-20 10:04:21",702194
"TCB",19.90,"2020-05-20 10:04:21",702196
"HUMB",37.00,"2020-05-21 09:04:21",703886
"HUMB",38.00,"2020-05-20 10:19:21",702212
"TCB",21.30,"2020-05-20 10:19:21",702214
"HUMB",36.00,"2020-05-20 10:34:21",702230
"TCB",21.10,"2020-05-20 10:34:21",702232
"HUMB",36.00,"2020-05-20 10:49:21",702239
"TCB",21.70,"2020-05-20 10:49:21",702241
"HUMB",34.00,"2020-05-21 10:04:21",703949
"TCB",19.40,"2020-05-21 10:04:21",703951
"HUMB",32.00,"2020-05-21 10:19:21",703967
"TCB",18.70,"2020-05-21 10:19:21",703969
"TCB",18.60,"2020-05-21 09:04:21",703888
"HUMB",33.00,"2020-05-21 10:34:20",703985
"TCB",18.20,"2020-05-21 10:34:20",703987
"HUMB",38.00,"2020-05-21 09:19:21",703904
"TCB",18.80,"2020-05-21 09:19:21",703906
"HUMB",34.00,"2020-05-21 09:34:21",703922
"TCB",19.40,"2020-05-21 09:34:21",703924
"HUMB",33.00,"2020-05-21 09:49:21",703931
"TCB",20.90,"2020-05-21 09:49:21",703933
"HUMB",100.00,"2020-05-23 09:04:21",707477
"HUMB",27.00,"2020-05-22 09:19:21",705686
"TCB",21.10,"2020-05-22 09:19:21",705688
"HUMB",29.00,"2020-05-22 09:34:21",705704
"TCB",20.90,"2020-05-22 09:34:21",705706
"HUMB",27.00,"2020-05-22 09:49:21",705722
"TCB",21.40,"2020-05-22 09:49:21",705724
"HUMB",27.00,"2020-05-22 10:04:21",705740
"TCB",21.50,"2020-05-22 10:04:21",705742
"HUMB",27.00,"2020-05-22 10:19:21",705758
"TCB",21.30,"2020-05-22 10:19:21",705760
"HUMB",29.00,"2020-05-22 10:34:21",705776
"TCB",20.10,"2020-05-22 10:34:21",705778
"HUMB",24.00,"2020-05-22 10:49:21",705794
"TCB",20.40,"2020-05-22 10:49:21",705796
"HUMB",100.00,"2020-05-23 10:19:21",707558
"TCB",12.40,"2020-05-23 10:19:21",707560
"TCB",11.80,"2020-05-23 09:04:21",707479
"HUMB",100.00,"2020-05-23 09:19:21",707495
"HUMB",100.00,"2020-05-23 10:34:21",707576
"TCB",12.60,"2020-05-23 10:34:21",707578
"TCB",11.70,"2020-05-23 09:19:21",707497
"HUMB",100.00,"2020-05-23 10:49:21",707594
"TCB",13.10,"2020-05-23 10:49:21",707596
"HUMB",100.00,"2020-05-23 09:34:21",707513
"TCB",11.80,"2020-05-23 09:34:21",707515
"HUMB",100.00,"2020-05-23 09:49:21",707522
"TCB",12.10,"2020-05-23 09:49:21",707524
"HUMB",100.00,"2020-05-23 10:04:21",707540
"TCB",12.10,"2020-05-23 10:04:21",707542
"HUMB",62.00,"2020-05-24 09:04:21",709208
"TCB",16.50,"2020-05-24 09:04:21",709210
"HUMB",54.00,"2020-05-24 09:19:21",709226
"HUMB",51.00,"2020-05-24 10:19:21",709298
"TCB",19.60,"2020-05-24 10:19:21",709300
"TCB",19.10,"2020-05-24 09:19:21",709228
"HUMB",50.00,"2020-05-24 10:34:21",709307
"TCB",18.80,"2020-05-24 10:34:21",709309
"HUMB",59.00,"2020-05-24 09:34:21",709244
"HUMB",50.00,"2020-05-24 10:49:21",709325
"TCB",20.50,"2020-05-24 10:49:21",709327
"TCB",19.30,"2020-05-24 09:34:21",709246
"HUMB",51.00,"2020-05-24 09:49:21",709262
"TCB",18.70,"2020-05-24 09:49:21",709264
"HUMB",52.00,"2020-05-24 10:04:21",709280
"TCB",18.70,"2020-05-24 10:04:21",709282
"HUMB",56.00,"2020-05-25 09:19:21",710924
"TCB",16.50,"2020-05-25 09:19:21",710926
"HUMB",57.00,"2020-05-25 09:34:21",710942
"HUMB",57.00,"2020-05-25 09:04:21",710906
"TCB",16.80,"2020-05-25 09:34:21",710944
"TCB",16.10,"2020-05-25 09:04:21",710908
"HUMB",59.00,"2020-05-25 09:49:21",710951
"TCB",15.90,"2020-05-25 09:49:21",710953
"HUMB",69.00,"2020-05-25 10:04:20",710969
"TCB",15.40,"2020-05-25 10:04:20",710971
"HUMB",54.00,"2020-05-25 10:19:21",710987
"TCB",16.70,"2020-05-25 10:19:21",710989
"HUMB",52.00,"2020-05-25 10:34:20",711005
"TCB",17.70,"2020-05-25 10:34:20",711007
"HUMB",57.00,"2020-05-25 10:49:21",711014
"TCB",16.60,"2020-05-25 10:49:21",711016
"HUMB",100.00,"2020-05-26 10:34:21",712544
"HUMB",100.00,"2020-05-26 09:04:21",712445
"TCB",11.80,"2020-05-26 09:04:21",712447
"HUMB",100.00,"2020-05-26 09:19:21",712463
"TCB",12.70,"2020-05-26 09:19:21",712465
"HUMB",100.00,"2020-05-26 09:34:21",712481
"TCB",12.80,"2020-05-26 09:34:21",712483
"HUMB",100.00,"2020-05-26 09:49:21",712499
"TCB",10.80,"2020-05-26 09:49:21",712501
"HUMB",100.00,"2020-05-26 10:04:21",712517
"TCB",11.80,"2020-05-26 10:04:21",712519
"HUMB",100.00,"2020-05-26 10:19:21",712526
"TCB",13.40,"2020-05-26 10:19:21",712528
"TCB",13.40,"2020-05-26 10:34:21",712546
"HUMB",46.00,"2020-05-27 09:04:21",719935
"HUMB",42.00,"2020-05-27 09:19:21",719961
"TCB",22.90,"2020-05-27 09:19:21",719963
"HUMB",44.00,"2020-05-27 09:34:21",719978
"TCB",21.30,"2020-05-27 09:34:21",719980
"TCB",20.40,"2020-05-27 09:04:21",719937
"HUMB",42.00,"2020-05-27 09:49:21",720004
"TCB",22.30,"2020-05-27 09:49:21",720006
"HUMB",49.00,"2020-05-27 10:34:21",720082
"HUMB",44.00,"2020-05-27 10:04:21",720030
"TCB",22.30,"2020-05-27 10:04:21",720032
"HUMB",43.00,"2020-05-27 10:19:21",720056
"TCB",22.40,"2020-05-27 10:19:21",720058
"TCB",19.20,"2020-05-27 10:34:21",720084
"HUMB",45.00,"2020-05-27 10:49:21",720108
"TCB",21.30,"2020-05-27 10:49:21",720110
"HUMB",57.00,"2020-05-28 09:04:21",721817
"TCB",18.10,"2020-05-28 09:04:21",721819
"HUMB",59.00,"2020-05-28 09:19:21",721835
"TCB",18.90,"2020-05-28 09:19:21",721837
"HUMB",90.00,"2020-05-28 10:04:21",721853
"TCB",13.50,"2020-05-28 10:04:21",721855
"HUMB",88.00,"2020-05-28 10:19:21",721871
"TCB",13.80,"2020-05-28 10:19:21",721873
"HUMB",87.00,"2020-05-28 10:34:21",721889
"HUMB",56.00,"2020-05-29 10:19:21",723386
"TCB",13.50,"2020-05-28 10:34:21",721891
"HUMB",98.00,"2020-05-28 10:49:21",721907
"TCB",12.30,"2020-05-28 10:49:21",721909
"HUMB",61.00,"2020-05-29 09:04:21",723296
"TCB",16.30,"2020-05-29 09:04:21",723298
"HUMB",60.00,"2020-05-29 09:19:21",723314
"TCB",17.20,"2020-05-29 09:19:21",723316
"HUMB",58.00,"2020-05-29 09:34:21",723332
"TCB",18.30,"2020-05-29 09:34:21",723334
"HUMB",49.00,"2020-05-29 09:49:21",723350
"TCB",20.40,"2020-05-29 09:49:21",723352
"HUMB",49.00,"2020-05-29 10:04:21",723368
"TCB",20.20,"2020-05-29 10:04:21",723370
"TCB",16.70,"2020-05-29 10:19:21",723388
"HUMB",58.00,"2020-05-29 10:34:21",723395
"TCB",16.20,"2020-05-29 10:34:21",723397
"HUMB",55.00,"2020-05-30 09:34:21",725006
"TCB",14.50,"2020-05-30 09:34:21",725008
"HUMB",50.00,"2020-05-30 09:49:21",725024
"TCB",16.10,"2020-05-30 09:49:21",725026
"HUMB",57.00,"2020-05-30 09:04:21",724979
"TCB",14.50,"2020-05-30 09:04:21",724981
"HUMB",60.00,"2020-05-30 10:19:21",725051
"TCB",15.80,"2020-05-30 10:19:21",725053
"HUMB",51.00,"2020-05-30 10:34:21",725069
"TCB",18.20,"2020-05-30 10:34:21",725071
"HUMB",100.00,"2020-05-31 09:19:21",726509
"TCB",9.80,"2020-05-31 09:19:21",726511
"HUMB",100.00,"2020-05-31 09:34:21",726527
"TCB",9.70,"2020-05-31 09:34:21",726529
"HUMB",100.00,"2020-05-31 10:04:21",726554
"TCB",9.90,"2020-05-31 10:04:21",726556
"HUMB",100.00,"2020-05-31 10:19:21",726572
"TCB",10.10,"2020-05-31 10:19:21",726574
"HUMB",100.00,"2020-05-31 10:49:21",726599
"HUMB",100.00,"2020-05-31 09:04:21",726491
"TCB",9.50,"2020-05-31 09:04:21",726493
"TCB",10.20,"2020-05-31 10:49:21",726601
"HUMB",41.00,"2020-06-01 10:04:21",728120
"HUMB",40.00,"2020-06-01 09:04:21",728066
"TCB",21.40,"2020-06-01 09:04:21",728068
"HUMB",39.00,"2020-06-01 09:19:21",728084
"TCB",22.20,"2020-06-01 09:19:21",728086
"HUMB",39.00,"2020-06-01 09:49:21",728102
"TCB",21.90,"2020-06-01 09:49:21",728104
"TCB",22.10,"2020-06-01 10:04:21",728122
"HUMB",39.00,"2020-06-01 10:19:21",728138
"TCB",22.20,"2020-06-01 10:19:21",728140
"HUMB",38.00,"2020-06-01 10:34:21",728156
"TCB",22.60,"2020-06-01 10:34:21",728158
"HUMB",41.00,"2020-06-02 09:19:21",729623
"TCB",19.40,"2020-06-02 09:19:21",729625
"HUMB",41.00,"2020-06-02 09:34:21",729641
"TCB",20.40,"2020-06-02 09:34:21",729643
"HUMB",39.00,"2020-06-02 09:49:21",729659
"HUMB",41.00,"2020-06-02 09:04:21",729605
"TCB",20.30,"2020-06-02 09:04:21",729607
"TCB",20.50,"2020-06-02 09:49:21",729661
"HUMB",41.00,"2020-06-02 10:04:21",729668
"TCB",20.50,"2020-06-02 10:04:21",729670
"HUMB",40.00,"2020-06-02 10:19:21",729686
"TCB",20.10,"2020-06-02 10:19:21",729688
"HUMB",41.00,"2020-06-02 10:34:21",729704
"TCB",19.40,"2020-06-02 10:34:21",729706
"HUMB",40.00,"2020-06-02 10:49:21",729713
"TCB",19.90,"2020-06-02 10:49:21",729715
"HUMB",64.00,"2020-06-03 09:04:21",731126
"TCB",18.90,"2020-06-03 09:04:21",731128
"HUMB",59.00,"2020-06-03 09:19:21",731144
"TCB",19.80,"2020-06-03 09:19:21",731146
"HUMB",53.00,"2020-06-03 09:34:21",731162
"TCB",23.20,"2020-06-03 09:34:21",731164
"HUMB",45.00,"2020-06-03 10:34:21",731234
"TCB",22.60,"2020-06-03 10:34:21",731236
"HUMB",56.00,"2020-06-03 09:49:21",731180
"HUMB",43.00,"2020-06-03 10:49:21",731252
"TCB",23.10,"2020-06-03 10:49:21",731254
"TCB",19.60,"2020-06-03 09:49:21",731182
"HUMB",43.00,"2020-06-03 10:04:21",731198
"TCB",22.70,"2020-06-03 10:04:21",731200
"HUMB",41.00,"2020-06-03 10:19:21",731216
"TCB",23.50,"2020-06-03 10:19:21",731218
"HUMB",45.00,"2020-06-04 09:04:21",732758
"TCB",22.70,"2020-06-04 09:04:21",732760
"HUMB",47.00,"2020-06-04 09:19:21",732767
"TCB",23.80,"2020-06-04 09:19:21",732769
"HUMB",100.00,"2020-06-05 09:04:21",734459
"HUMB",46.00,"2020-06-04 09:34:21",732785
"TCB",23.70,"2020-06-04 09:34:21",732787
"HUMB",50.00,"2020-06-04 09:49:21",732803
"TCB",24.20,"2020-06-04 09:49:21",732805
"HUMB",47.00,"2020-06-04 10:04:21",732821
"TCB",23.70,"2020-06-04 10:04:21",732823
"HUMB",45.00,"2020-06-04 10:19:21",732839
"TCB",24.90,"2020-06-04 10:19:21",732841
"HUMB",46.00,"2020-06-04 10:34:21",732857
"TCB",25.90,"2020-06-04 10:34:21",732859
"HUMB",49.00,"2020-06-04 10:49:21",732875
"TCB",25.50,"2020-06-04 10:49:21",732877
"HUMB",100.00,"2020-06-05 10:19:21",734549
"TCB",16.40,"2020-06-05 10:19:21",734551
"HUMB",100.00,"2020-06-05 10:34:21",734567
"TCB",16.60,"2020-06-05 10:34:21",734569
"TCB",14.90,"2020-06-05 09:04:21",734461
"HUMB",100.00,"2020-06-05 09:19:21",734477
"TCB",15.10,"2020-06-05 09:19:21",734479
"HUMB",100.00,"2020-06-05 09:34:21",734495
"TCB",15.90,"2020-06-05 09:34:21",734497
"HUMB",100.00,"2020-06-05 09:49:21",734513
"TCB",15.80,"2020-06-05 09:49:21",734515
"HUMB",100.00,"2020-06-05 10:04:21",734531
"TCB",15.40,"2020-06-05 10:04:21",734533
"HUMB",48.00,"2020-06-06 09:19:21",736034
"HUMB",52.00,"2020-06-06 09:04:21",736016
"TCB",22.90,"2020-06-06 09:04:21",736018
"TCB",25.50,"2020-06-06 09:19:21",736036
"HUMB",50.00,"2020-06-06 09:34:21",736052
"TCB",24.60,"2020-06-06 09:34:21",736054
"HUMB",51.00,"2020-06-06 09:49:21",736070
"TCB",25.90,"2020-06-06 09:49:21",736072
"HUMB",50.00,"2020-06-06 10:04:21",736088
"TCB",23.50,"2020-06-06 10:04:21",736090
"HUMB",48.00,"2020-06-06 10:19:21",736106
"TCB",25.30,"2020-06-06 10:19:21",736108
"HUMB",47.00,"2020-06-06 10:34:21",736124
"TCB",24.20,"2020-06-06 10:34:21",736126
"HUMB",66.00,"2020-06-07 10:04:22",737783
"TCB",23.70,"2020-06-07 10:04:22",737785
"HUMB",67.00,"2020-06-07 10:19:21",737801
"HUMB",63.00,"2020-06-07 09:04:21",737720
"TCB",24.10,"2020-06-07 09:04:21",737722
"HUMB",64.00,"2020-06-07 09:19:21",737738
"TCB",24.80,"2020-06-07 09:19:21",737740
"TCB",23.90,"2020-06-07 10:19:21",737803
"HUMB",59.00,"2020-06-07 09:34:21",737747
"TCB",25.80,"2020-06-07 09:34:21",737749
"HUMB",62.00,"2020-06-07 10:34:21",737819
"HUMB",63.00,"2020-06-07 09:49:21",737765
"TCB",24.60,"2020-06-07 09:49:21",737767
